ts,kind,id,provider,status,style,instructions_len,result_url,ip,ua
2025-08-11T23:11:08.310465,guest,dca04bc4172a40a8b95c2f4254fc260d,mock,success,,13,http://127.0.0.1:8000/uploads/1754953868_nyc_room.jpg,127.0.0.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
2025-08-11T23:29:52.855368,guest,026709afcf3e41aa8a579c57c4a07eec,mock,success,,11,http://127.0.0.1:8000/uploads/1754954992_nyc_room.jpg,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
2025-08-11T23:50:30.123629,guest,f34da35b65e240cc95376438b28d9655,mock,success,,11,http://127.0.0.1:8000/uploads/1754956230_nyc_room.jpg,127.0.0.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
2025-08-12T00:34:15.432028,guest,0fe8f695e8194f2ebba1f09404234de6,mock,success,,11,http://127.0.0.1:8000/uploads/1754958855_nyc_room.jpg,127.0.0.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
2025-08-12T02:06:37.330098,guest,a85660109d0241049bcaa1c96d29d20d,mock,success,,11,http://127.0.0.1:8000/uploads/1754964397_nyc_room.jpg,127.0.0.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
2025-08-12T04:35:41.394881,guest,0fe8f695e8194f2ebba1f09404234de6,mock,success,,11,http://127.0.0.1:8000/uploads/1754973341_nyc_room.jpg,127.0.0.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
2025-08-12T04:51:18.581064,user,1,mock,success,,11,http://127.0.0.1:8000/uploads/1754974278_nyc_room.jpg,127.0.0.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
2025-08-12T04:55:11.873603,user,1,mock,success,,10,http://127.0.0.1:8000/uploads/1754974511_evcar.png,127.0.0.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
